id,filtered_words,features,label_index
R039,"new, report, economic, growth, doctor, structure, give, weight, less","(200,[4,105,120,144,177,183,185,195,196],[3.3262343431887,0.6753425559264385,2.455405985391302,2.324785802974238,2.4789364828014966,4.137164559405029,0.6792718340663283,4.42484663185681,3.2721671219184243])",1.0
F061,"miracle, drug, confirmed, sources, bill, wife, federal, claim.","(200,[21,23,33,56,60,76,135,188],[2.5277266469709287,0.6714286566053024,3.2208738275308737,2.8844015909096608,2.8844015909096608,2.057723017725193,2.997730276216664,0.6406569979385486])",0.0
R057,"new, report, technology, breakthrough, wrong, describe, bed, report","(200,[20,81,85,97,105,112,185],[2.579019941358479,2.2276220545205905,3.3262343431887,3.172083663361442,1.350685111852877,2.997730276216664,0.6792718340663283])",1.0
F154,"immortal, jellyfish, confirmed, sources, finish, feel, wall, beyond, despite","(200,[4,23,66,76,100,101,115,178,188],[3.3262343431887,0.6714286566053024,2.38796470459577,2.057723017725193,3.914021008090819,3.6516567436233283,3.3262343431887,3.5085558999826545,0.6406569979385486])",0.0
F052,"mind, control, confirmed, sources, agreement, key, political., find","(200,[3,8,13,23,110,131,184,188],[3.577548771469606,2.5277266469709287,2.4789364828014966,0.6714286566053024,3.5085558999826545,3.2721671219184243,2.5530444549552183,0.6406569979385486])",0.0
F124,"flat, earth, confirmed, sources, water, board, time, start","(200,[23,54,76,118,157,188,189,196],[0.6714286566053024,3.577548771469606,2.057723017725193,2.958509563063383,3.2721671219184243,0.6406569979385486,3.0811118851557153,3.2721671219184243])",0.0
R071,"new, report, budget, report, performance, statement, husband, serve","(200,[8,17,105,125,151,185,191],[2.5277266469709287,3.172083663361442,1.350685111852877,2.7826188965997183,3.6516567436233283,0.6792718340663283,2.324785802974238])",1.0
R152,"new, report, budget, report, evidence, police, network, little, great","(200,[54,76,105,150,152,185,190,191],[3.577548771469606,2.057723017725193,1.350685111852877,3.0811118851557153,3.7316994512968646,0.6792718340663283,3.3262343431887,2.324785802974238])",1.0
F038,"mind, control, confirmed, sources, look, song, position, be., answer","(200,[8,19,23,139,150,162,184,188],[2.5277266469709287,3.5085558999826545,0.6714286566053024,7.3033134872466565,3.0811118851557153,4.42484663185681,2.5530444549552183,0.6406569979385486])",0.0
F101,"immortal, jellyfish, confirmed, sources, west, lay, wonder, usually., according","(200,[23,52,66,75,76,85,123,164,188],[0.6714286566053024,3.4440173788450834,2.38796470459577,3.4440173788450834,2.057723017725193,3.3262343431887,3.4440173788450834,3.4440173788450834,0.6406569979385486])",0.0
F203,"celebrity, scandal, confirmed, sources, market, around, back, million, attention","(200,[23,30,51,57,86,121,144,188,197],[0.6714286566053024,3.5085558999826545,3.914021008090819,3.383392757028649,2.4789364828014966,2.6330871626287546,2.324785802974238,0.6406569979385486,4.137164559405029])",0.0
F192,"government, cover-up, confirmed, sources, development, suggest, government","(200,[13,16,23,59,71,188],[2.4789364828014966,3.2721671219184243,0.6714286566053024,5.380491152937407,3.5085558999826545,0.6406569979385486])",0.0
R189,"new, report, climate, change, team, occur, much, far, claim","(200,[21,68,105,121,124,137,158,185,187],[2.5277266469709287,3.4440173788450834,0.6753425559264385,2.6330871626287546,3.5085558999826545,3.7316994512968646,3.125563647726549,0.6792718340663283,2.579019941358479])",1.0
R098,"new, report, election, region, hold, current, authority, realize.","(200,[105,110,132,159,176,185,189],[0.6753425559264385,3.5085558999826545,2.4789364828014966,3.5085558999826545,3.6516567436233283,0.6792718340663283,6.162223770311431])",1.0
R149,"new, report, economic, growth, fast, central, side, exactly.","(200,[63,105,120,128,144,160,181,185],[4.019381523748645,0.6753425559264385,2.455405985391302,2.7826188965997183,2.324785802974238,3.6516567436233283,4.607168188650764,0.6792718340663283])",1.0
R046,"new, report, education, attack, stand, national, position, third, life","(200,[77,86,93,105,110,130,139,171,185],[3.914021008090819,2.4789364828014966,3.0385522707369192,0.6753425559264385,3.5085558999826545,2.366458499374806,3.6516567436233283,3.914021008090819,0.6792718340663283])",1.0
F055,"hoax, confirmed, sources, amount, threat, city, task., foreign","(200,[6,22,23,34,70,95,177,188],[2.997730276216664,3.6516567436233283,0.6714286566053024,3.2208738275308737,3.7316994512968646,3.5085558999826545,2.4789364828014966,0.6406569979385486])",0.0
F159,"flat, earth, confirmed, sources, take, project, fire, apply, movement","(200,[23,30,55,76,94,112,118,188,191],[0.6714286566053024,3.5085558999826545,3.2721671219184243,2.057723017725193,3.577548771469606,2.997730276216664,2.958509563063383,0.6406569979385486,2.324785802974238])",0.0
F083,"secret, cure, confirmed, sources, tonight, human, system, guess., north","(200,[23,55,92,103,147,178,188,189,196],[0.6714286566053024,3.2721671219184243,2.345405090176974,4.607168188650764,2.324785802974238,3.5085558999826545,0.6406569979385486,3.0811118851557153,3.2721671219184243])",0.0
R109,"new, report, education, class, ready, parent, question., audience, ground","(200,[7,79,87,105,112,130,132,157,185],[3.7316994512968646,4.137164559405029,3.3262343431887,0.6753425559264385,2.997730276216664,2.366458499374806,2.4789364828014966,3.2721671219184243,0.6792718340663283])",1.0
R102,"new, report, climate, change, early, begin, process, quickly.","(200,[18,21,40,92,105,113,185,187],[4.830311739964974,2.5277266469709287,4.019381523748645,2.345405090176974,0.6753425559264385,3.5085558999826545,0.6792718340663283,2.579019941358479])",1.0
R060,"new, report, election, political, none, describe, indeed., low","(200,[11,31,85,105,132,135,185,196],[3.3262343431887,4.830311739964974,3.3262343431887,0.6753425559264385,2.4789364828014966,2.997730276216664,0.6792718340663283,3.2721671219184243])",1.0
F085,"secret, cure, confirmed, sources, cut, believe, firm, blood","(200,[6,23,92,94,133,147,159,188],[2.997730276216664,0.6714286566053024,2.345405090176974,3.577548771469606,3.125563647726549,2.324785802974238,3.5085558999826545,0.6406569979385486])",0.0
F188,"hoax, confirmed, sources, white, exist, walk, hot, read., dark","(200,[2,23,43,59,93,97,142,177,188],[4.137164559405029,0.6714286566053024,3.0385522707369192,2.6902455764687034,3.0385522707369192,3.172083663361442,2.4324164671666035,2.4789364828014966,0.6406569979385486])",0.0
F131,"hoax, confirmed, sources, north, save, skill, attack, change, republican.","(200,[23,93,120,166,168,177,178,187,188],[0.6714286566053024,3.0385522707369192,2.455405985391302,3.383392757028649,3.7316994512968646,2.4789364828014966,3.5085558999826545,2.579019941358479,0.6406569979385486])",0.0
R202,"new, report, public, health, capital, want, bad, force, important.","(200,[5,65,105,112,141,156,170,185,191],[2.920769235080536,4.42484663185681,0.6753425559264385,2.997730276216664,3.172083663361442,3.4440173788450834,2.849310271098391,0.6792718340663283,2.324785802974238])",1.0
F111,"celebrity, scandal, confirmed, sources, add, eye, member, eat, wide","(200,[23,36,76,86,87,121,141,188,190],[0.6714286566053024,4.607168188650764,2.057723017725193,2.4789364828014966,3.3262343431887,2.6330871626287546,3.172083663361442,0.6406569979385486,3.3262343431887])",0.0
R151,"new, report, policy, pay, appear, movement, serve, mouth.","(200,[83,94,97,105,125,142,182,185],[3.3262343431887,3.577548771469606,3.172083663361442,0.6753425559264385,2.7826188965997183,2.4324164671666035,3.577548771469606,0.6792718340663283])",1.0
F058,"government, cover-up, confirmed, sources, sense, baby, trade, suggest., little","(200,[13,19,23,47,59,78,148,188,190],[2.4789364828014966,3.5085558999826545,0.6714286566053024,2.849310271098391,2.6902455764687034,3.8187108282864943,3.2208738275308737,0.6406569979385486,3.3262343431887])",0.0
R164,"new, report, education, rule, especially, consider, place, tree, discussion","(200,[71,105,112,115,130,143,173,185,190],[3.5085558999826545,0.6753425559264385,2.997730276216664,3.3262343431887,2.366458499374806,2.849310271098391,3.7316994512968646,0.6792718340663283,3.3262343431887])",1.0
F242,"celebrity, scandal, confirmed, sources, heavy, song, ahead, cover, investment","(200,[23,68,86,104,121,149,150,162,188],[0.6714286566053024,3.4440173788450834,2.4789364828014966,4.270695952029551,2.6330871626287546,4.137164559405029,3.0811118851557153,4.42484663185681,0.6406569979385486])",0.0
F064,"mind, control, confirmed, sources, contain, admit, boy., record","(200,[8,23,46,93,114,147,184,188],[2.5277266469709287,0.6714286566053024,3.914021008090819,3.0385522707369192,3.6516567436233283,2.324785802974238,2.5530444549552183,0.6406569979385486])",0.0
R228,"new, report, education, strong, easy, movement., run, tough","(200,[47,66,105,130,155,160,185,195],[2.849310271098391,2.38796470459577,0.6753425559264385,2.366458499374806,4.019381523748645,3.6516567436233283,0.6792718340663283,4.42484663185681])",1.0
R210,"new, report, economic, growth, yeah, person, business, sense, people.","(200,[47,49,105,120,144,166,174,185],[2.849310271098391,7.017111799965309,0.6753425559264385,2.455405985391302,2.324785802974238,3.383392757028649,3.577548771469606,0.6792718340663283])",1.0
R156,"new, report, policy, back, half., energy, standard","(200,[30,62,105,107,142,167,185],[3.5085558999826545,3.7316994512968646,0.6753425559264385,3.6516567436233283,2.4324164671666035,3.914021008090819,0.6792718340663283])",1.0
R192,"new, report, climate, change, despite, discuss, girl, without, month","(200,[14,21,29,43,101,105,141,185,187],[2.997730276216664,2.5277266469709287,3.8187108282864943,3.0385522707369192,3.6516567436233283,0.6753425559264385,3.172083663361442,0.6792718340663283,2.579019941358479])",1.0
F102,"government, cover-up, confirmed, sources, give, old, true, everything, on.","(200,[11,13,23,59,83,156,183,188],[3.3262343431887,2.4789364828014966,0.6714286566053024,2.6902455764687034,3.3262343431887,3.4440173788450834,4.137164559405029,1.2813139958770972])",0.0
R237,"new, report, election, per, parent, tonight, already, deal, one.","(200,[33,66,98,105,132,185,189,194],[3.2208738275308737,2.38796470459577,3.6516567436233283,0.6753425559264385,4.957872965602993,0.6792718340663283,3.0811118851557153,3.914021008090819])",1.0
F015,"immortal, jellyfish, confirmed, sources, consumer, national, word, design, company","(200,[23,66,75,76,110,119,122,142,188],[0.6714286566053024,2.38796470459577,3.4440173788450834,2.057723017725193,3.5085558999826545,3.2208738275308737,3.914021008090819,2.4324164671666035,0.6406569979385486])",0.0
F020,"celebrity, scandal, confirmed, sources, hope, marriage, pm, little, light","(200,[0,23,26,29,86,120,121,188,190],[4.019381523748645,0.6714286566053024,3.2208738275308737,3.8187108282864943,2.4789364828014966,2.455405985391302,2.6330871626287546,0.6406569979385486,3.3262343431887])",0.0
R083,"new, report, election, represent, white, bit, ground","(200,[43,87,105,117,132,185,189],[3.0385522707369192,3.3262343431887,0.6753425559264385,3.914021008090819,2.4789364828014966,0.6792718340663283,3.0811118851557153])",1.0
F035,"hoax, confirmed, sources, short, along., least","(200,[23,34,62,166,177,188],[0.6714286566053024,3.2208738275308737,3.7316994512968646,3.383392757028649,2.4789364828014966,0.6406569979385486])",0.0
R082,"new, report, budget, report, important, shake, resource","(200,[70,105,167,180,185,191],[3.7316994512968646,1.350685111852877,3.914021008090819,4.42484663185681,0.6792718340663283,2.324785802974238])",1.0
F114,"mind, control, confirmed, sources, size, magazine, idea., use","(200,[8,13,23,133,175,184,188,192],[2.5277266469709287,2.4789364828014966,0.6714286566053024,3.125563647726549,4.270695952029551,2.5530444549552183,0.6406569979385486,3.6516567436233283])",0.0
F179,"secret, cure, confirmed, sources, phone, left, story, produce, play.","(200,[23,26,48,55,62,92,117,147,188],[0.6714286566053024,3.2208738275308737,3.8187108282864943,3.2721671219184243,3.7316994512968646,2.345405090176974,3.914021008090819,2.324785802974238,0.6406569979385486])",0.0
F026,"celebrity, scandal, confirmed, sources, politics, war, staff, hotel.","(200,[23,24,86,87,119,121,169,188],[0.6714286566053024,4.137164559405029,2.4789364828014966,3.3262343431887,3.2208738275308737,2.6330871626287546,4.607168188650764,0.6406569979385486])",0.0
R217,"new, report, election, unit, better, development, paper, right., interest","(200,[60,70,71,90,105,132,135,143,185],[2.8844015909096608,3.7316994512968646,3.5085558999826545,3.577548771469606,0.6753425559264385,2.4789364828014966,2.997730276216664,2.849310271098391,0.6792718340663283])",1.0
F009,"celebrity, scandal, confirmed, sources, huge, indicate, peace, stage, fly","(200,[23,30,85,86,97,121,144,188,198],[0.6714286566053024,3.5085558999826545,3.3262343431887,2.4789364828014966,3.172083663361442,2.6330871626287546,2.324785802974238,0.6406569979385486,4.019381523748645])",0.0
F240,"aliens, confirmed, sources, simply, land, tv, remember, live","(200,[23,42,50,85,93,147,148,188],[0.6714286566053024,3.577548771469606,2.7826188965997183,3.3262343431887,3.0385522707369192,2.324785802974238,3.2208738275308737,0.6406569979385486])",0.0
R216,"new, report, research, clearly, past, care, behavior, quickly, around","(200,[32,38,75,105,110,135,185,191,197],[2.7508701982851385,3.914021008090819,3.4440173788450834,0.6753425559264385,3.5085558999826545,2.997730276216664,0.6792718340663283,2.324785802974238,4.137164559405029])",1.0
F129,"flat, earth, confirmed, sources, total, various., learn, really","(200,[23,76,79,112,118,167,184,188],[0.6714286566053024,2.057723017725193,4.137164559405029,2.997730276216664,2.958509563063383,3.914021008090819,2.5530444549552183,0.6406569979385486])",0.0
R197,"new, report, education, arrive, consumer, gun, system., research, option","(200,[13,32,75,105,113,130,158,185,191],[2.4789364828014966,2.7508701982851385,3.4440173788450834,0.6753425559264385,3.5085558999826545,2.366458499374806,3.125563647726549,0.6792718340663283,2.324785802974238])",1.0
F142,"government, cover-up, confirmed, sources, never, floor, test, production., important","(200,[13,23,40,59,81,119,167,186,188],[2.4789364828014966,0.6714286566053024,4.019381523748645,2.6902455764687034,2.2276220545205905,3.2208738275308737,3.914021008090819,4.42484663185681,0.6406569979385486])",0.0
R140,"new, report, climate, change, together, consider, cover, industry, writer.","(200,[10,21,57,104,105,112,185,187],[4.830311739964974,2.5277266469709287,3.383392757028649,4.270695952029551,0.6753425559264385,5.995460552433328,0.6792718340663283,2.579019941358479])",1.0
R165,"new, report, budget, report, statement, exactly, point., experts, discuss","(200,[14,17,54,96,105,106,185,191],[2.997730276216664,3.172083663361442,3.577548771469606,3.4440173788450834,1.350685111852877,3.2721671219184243,0.6792718340663283,2.324785802974238])",1.0
R139,"new, report, education, current, third, learn, hot., experts","(200,[98,105,106,130,167,171,185,189],[3.6516567436233283,0.6753425559264385,3.2721671219184243,2.366458499374806,3.914021008090819,3.914021008090819,0.6792718340663283,3.0811118851557153])",1.0
F232,"hoax, confirmed, sources, material, land, knowledge, play, life","(200,[23,31,64,77,148,173,177,188],[0.6714286566053024,4.830311739964974,4.270695952029551,3.914021008090819,3.2208738275308737,3.7316994512968646,2.4789364828014966,0.6406569979385486])",0.0
F108,"celebrity, scandal, confirmed, sources, suggest, hot, everyone.","(200,[16,23,86,93,121,163,188],[3.2721671219184243,0.6714286566053024,2.4789364828014966,3.0385522707369192,2.6330871626287546,3.914021008090819,0.6406569979385486])",0.0
F167,"celebrity, scandal, confirmed, sources, even, body, mr, man","(200,[6,23,41,47,86,121,169,188],[2.997730276216664,0.6714286566053024,3.383392757028649,2.849310271098391,2.4789364828014966,2.6330871626287546,4.607168188650764,0.6406569979385486])",0.0
R242,"new, report, research, home, pattern, base., particular, worker","(200,[17,32,38,76,105,165,184,185],[3.172083663361442,2.7508701982851385,3.914021008090819,2.057723017725193,0.6753425559264385,4.607168188650764,2.5530444549552183,0.6792718340663283])",1.0
F133,"immortal, jellyfish, confirmed, sources, choice, month, degree, rise","(200,[16,23,53,66,76,141,143,188],[3.2721671219184243,0.6714286566053024,3.2721671219184243,2.38796470459577,2.057723017725193,3.172083663361442,2.849310271098391,0.6406569979385486])",0.0
F025,"flat, earth, confirmed, sources, others, civil, door, nearly","(200,[23,47,66,76,118,140,188,193],[0.6714286566053024,2.849310271098391,2.38796470459577,2.057723017725193,2.958509563063383,4.019381523748645,0.6406569979385486,3.8187108282864943])",0.0
F093,"immortal, jellyfish, confirmed, sources, last, education, democrat, ground","(200,[23,34,66,76,87,130,188,189],[0.6714286566053024,3.2208738275308737,2.38796470459577,2.057723017725193,3.3262343431887,2.366458499374806,0.6406569979385486,3.0811118851557153])",0.0
F236,"government, cover-up, confirmed, sources, environment, produce, generation, tonight","(200,[7,13,23,48,59,163,188,189],[3.7316994512968646,2.4789364828014966,0.6714286566053024,3.8187108282864943,2.6902455764687034,3.914021008090819,0.6406569979385486,3.0811118851557153])",0.0
F069,"flat, earth, confirmed, sources, born, throughout, manage, local.","(200,[23,76,83,118,125,145,148,188],[0.6714286566053024,2.057723017725193,3.3262343431887,2.958509563063383,2.7826188965997183,5.523458920524919,3.2208738275308737,0.6406569979385486])",0.0
F219,"flat, earth, confirmed, sources, fact, commercial, meet, though","(200,[15,23,43,76,118,140,185,188],[3.3262343431887,0.6714286566053024,3.0385522707369192,2.057723017725193,2.958509563063383,4.019381523748645,0.6792718340663283,0.6406569979385486])",0.0
R079,"new, report, election, sense, mr, under., argue, computer, actually","(200,[47,105,130,132,151,182,185],[8.547930813295173,0.6753425559264385,2.366458499374806,2.4789364828014966,3.6516567436233283,3.577548771469606,0.6792718340663283])",1.0
F042,"hoax, confirmed, sources, war, military, four, student, energy, material.","(200,[16,23,43,77,107,119,136,177,188],[3.2721671219184243,0.6714286566053024,3.0385522707369192,3.914021008090819,3.6516567436233283,3.2208738275308737,4.137164559405029,2.4789364828014966,0.6406569979385486])",0.0
R154,"new, report, budget, report, chair, song, old, check","(200,[81,83,101,105,150,185,191],[2.2276220545205905,3.3262343431887,3.6516567436233283,1.350685111852877,3.0811118851557153,0.6792718340663283,2.324785802974238])",1.0
R089,"new, report, public, health, head, public, threat, deal, understand","(200,[5,33,64,70,87,105,170,185],[2.920769235080536,3.2208738275308737,4.270695952029551,3.7316994512968646,3.3262343431887,0.6753425559264385,5.698620542196782,0.6792718340663283])",1.0
R038,"new, report, public, health, interesting, check, bit, account","(200,[5,34,101,105,170,185,187,189],[2.920769235080536,3.2208738275308737,3.6516567436233283,0.6753425559264385,2.849310271098391,0.6792718340663283,2.579019941358479,3.0811118851557153])",1.0
R053,"new, report, economic, growth, pay, cost, reach., century","(200,[41,72,90,97,105,120,144,185],[3.383392757028649,4.830311739964974,3.577548771469606,3.172083663361442,0.6753425559264385,2.455405985391302,2.324785802974238,0.6792718340663283])",1.0
F201,"hoax, confirmed, sources, value, per, ground, pass, garden, require.","(200,[3,23,87,98,116,136,177,188,192],[3.577548771469606,0.6714286566053024,3.3262343431887,3.6516567436233283,3.8187108282864943,4.137164559405029,2.4789364828014966,0.6406569979385486,3.6516567436233283])",0.0
F013,"secret, cure, confirmed, sources, suffer, simply, democratic, pick, today.","(200,[6,23,42,82,92,135,147,172,188],[2.997730276216664,0.6714286566053024,3.577548771469606,4.42484663185681,2.345405090176974,2.997730276216664,2.324785802974238,3.914021008090819,0.6406569979385486])",0.0
R023,"new, report, policy, president, clearly, cut, science, husband, energy","(200,[6,8,38,105,106,107,142,163,185],[2.997730276216664,2.5277266469709287,3.914021008090819,0.6753425559264385,3.2721671219184243,3.6516567436233283,2.4324164671666035,3.914021008090819,0.6792718340663283])",1.0
R068,"new, report, technology, breakthrough, ready, surface, black, reduce, start","(200,[20,81,105,148,157,159,185,196],[2.579019941358479,4.455244109041181,0.6753425559264385,3.2208738275308737,3.2721671219184243,3.5085558999826545,0.6792718340663283,3.2721671219184243])",1.0
F065,"hoax, confirmed, sources, rest, physical, past, thousand, get, actually","(200,[23,26,47,49,75,108,177,188,198],[0.6714286566053024,3.2208738275308737,2.849310271098391,3.5085558999826545,3.4440173788450834,4.137164559405029,2.4789364828014966,0.6406569979385486,4.019381523748645])",0.0
F239,"celebrity, scandal, confirmed, sources, wind, although, take, focus","(200,[23,55,86,121,131,158,179,188],[0.6714286566053024,3.2721671219184243,2.4789364828014966,2.6330871626287546,3.2721671219184243,3.125563647726549,3.5085558999826545,0.6406569979385486])",0.0
F084,"miracle, drug, confirmed, sources, behind, road, detail, decade","(200,[23,30,56,60,125,143,146,188],[0.6714286566053024,3.5085558999826545,2.8844015909096608,2.8844015909096608,2.7826188965997183,2.849310271098391,3.0385522707369192,0.6406569979385486])",0.0
R120,"new, report, election, culture, manage, rather, stop, dog, imagine.","(200,[26,37,45,83,105,132,164,185,196],[3.2208738275308737,4.42484663185681,3.8187108282864943,3.3262343431887,0.6753425559264385,2.4789364828014966,3.4440173788450834,0.6792718340663283,3.2721671219184243])",1.0
F207,"government, cover-up, confirmed, sources, language, eye, young, consider, strong","(200,[9,13,23,59,112,116,141,155,188],[3.577548771469606,2.4789364828014966,0.6714286566053024,2.6902455764687034,2.997730276216664,3.8187108282864943,3.172083663361442,4.019381523748645,0.6406569979385486])",0.0
R158,"new, report, economic, growth, election, instead, south, section","(200,[16,105,120,127,132,144,168,185],[3.2721671219184243,0.6753425559264385,2.455405985391302,3.577548771469606,2.4789364828014966,2.324785802974238,3.7316994512968646,0.6792718340663283])",1.0
R097,"new, report, technology, breakthrough, billion, enjoy, stop, value","(200,[3,5,20,58,81,105,185,196],[3.577548771469606,2.920769235080536,2.579019941358479,3.914021008090819,2.2276220545205905,0.6753425559264385,0.6792718340663283,3.2721671219184243])",1.0
R092,"new, report, technology, breakthrough, anything, politics, this., friend","(200,[20,81,87,88,105,114,163,185],[2.579019941358479,2.2276220545205905,3.3262343431887,3.3262343431887,0.6753425559264385,3.6516567436233283,3.914021008090819,0.6792718340663283])",1.0
F172,"hoax, confirmed, sources, claim, total, well, great, tell, particularly","(200,[23,43,50,79,137,150,157,177,188],[0.6714286566053024,3.0385522707369192,2.7826188965997183,4.137164559405029,3.7316994512968646,3.0811118851557153,3.2721671219184243,2.4789364828014966,0.6406569979385486])",0.0
R182,"new, report, economic, growth, case, town, focus, prepare, direction","(200,[86,105,115,120,131,142,144,154,185],[2.4789364828014966,0.6753425559264385,3.3262343431887,2.455405985391302,3.2721671219184243,2.4324164671666035,2.324785802974238,3.3262343431887,0.6792718340663283])",1.0
F014,"secret, cure, confirmed, sources, modern, church, seem, section, organization","(200,[23,73,92,136,147,164,168,188],[0.6714286566053024,3.5085558999826545,2.345405090176974,4.137164559405029,2.324785802974238,3.4440173788450834,3.7316994512968646,1.2813139958770972])",0.0
R230,"new, report, election, table, kid, mouth, child, church","(200,[44,73,97,105,123,131,132,185],[3.2721671219184243,3.5085558999826545,3.172083663361442,0.6753425559264385,3.4440173788450834,3.2721671219184243,2.4789364828014966,0.6792718340663283])",1.0
F223,"government, cover-up, confirmed, sources, suffer, bit, pick, sense, quickly","(200,[13,23,47,59,135,172,188,189,191],[2.4789364828014966,0.6714286566053024,2.849310271098391,2.6902455764687034,2.997730276216664,3.914021008090819,0.6406569979385486,3.0811118851557153,2.324785802974238])",0.0
R221,"new, report, policy, receive, billion, travel, food., floor","(200,[17,58,81,85,105,119,142,185],[3.172083663361442,3.914021008090819,2.2276220545205905,3.3262343431887,0.6753425559264385,3.2208738275308737,2.4324164671666035,0.6792718340663283])",1.0
R173,"new, report, climate, change, might, anyone, policy, personal, imagine","(200,[21,66,101,105,124,139,142,185,187],[2.5277266469709287,2.38796470459577,3.6516567436233283,0.6753425559264385,3.5085558999826545,3.6516567436233283,2.4324164671666035,0.6792718340663283,2.579019941358479])",1.0
F249,"immortal, jellyfish, confirmed, sources, agent, boy, process, anyone., cup","(200,[16,23,40,59,66,76,131,157,188],[3.2721671219184243,0.6714286566053024,4.019381523748645,2.6902455764687034,2.38796470459577,2.057723017725193,3.2721671219184243,3.2721671219184243,0.6406569979385486])",0.0
F112,"government, cover-up, confirmed, sources, start, home., yeah, sport","(200,[13,23,49,59,61,78,188,196],[2.4789364828014966,0.6714286566053024,3.5085558999826545,2.6902455764687034,4.607168188650764,3.8187108282864943,0.6406569979385486,3.2721671219184243])",0.0
R058,"new, report, budget, report, american, decision, low., effect, happy","(200,[52,105,124,146,147,185,191,193],[3.4440173788450834,1.350685111852877,3.5085558999826545,3.0385522707369192,2.324785802974238,0.6792718340663283,2.324785802974238,3.8187108282864943])",1.0
R159,"new, report, economic, growth, program, expect, sport","(200,[78,91,105,120,144,173,185],[3.8187108282864943,3.7316994512968646,0.6753425559264385,2.455405985391302,2.324785802974238,3.7316994512968646,0.6792718340663283])",1.0
R029,"new, report, economic, growth, miss, city, tree, option, office","(200,[13,71,95,105,120,144,185],[2.4789364828014966,7.017111799965309,3.5085558999826545,0.6753425559264385,2.455405985391302,4.649571605948476,0.6792718340663283])",1.0
R126,"new, report, research, particular, choice, instead, address, three., add","(200,[32,53,54,87,105,110,127,184,185],[2.7508701982851385,3.2721671219184243,3.577548771469606,3.3262343431887,0.6753425559264385,3.5085558999826545,3.577548771469606,2.5530444549552183,0.6792718340663283])",1.0
R132,"new, report, education, prove, spend, able., reason, sea, still","(200,[14,17,105,112,130,144,153,185],[2.997730276216664,3.172083663361442,0.6753425559264385,2.997730276216664,4.732916998749612,2.324785802974238,5.523458920524919,0.6792718340663283])",1.0
R025,"new, report, election, benefit, trouble, authority, white, name, future","(200,[15,43,53,88,105,109,132,176,185],[3.3262343431887,3.0385522707369192,3.2721671219184243,3.3262343431887,0.6753425559264385,4.019381523748645,2.4789364828014966,3.6516567436233283,0.6792718340663283])",1.0
F214,"secret, cure, confirmed, sources, life, debate.","(200,[23,77,79,92,147,188],[0.6714286566053024,3.914021008090819,4.137164559405029,2.345405090176974,2.324785802974238,0.6406569979385486])",0.0
R177,"new, report, policy, garden, play, else., oil, behind, stock.","(200,[35,44,105,136,142,146,157,173,185],[3.172083663361442,3.2721671219184243,0.6753425559264385,4.137164559405029,2.4324164671666035,3.0385522707369192,3.2721671219184243,3.7316994512968646,0.6792718340663283])",1.0
R196,"new, report, budget, report, dream, case, trade, no., base","(200,[19,70,105,142,166,173,185,191],[3.5085558999826545,3.7316994512968646,1.350685111852877,2.4324164671666035,3.383392757028649,3.7316994512968646,0.6792718340663283,2.324785802974238])",1.0
R135,"new, report, budget, report, majority, listen, fly, its., public","(200,[15,29,44,105,144,170,185,191],[3.3262343431887,3.8187108282864943,3.2721671219184243,1.350685111852877,2.324785802974238,2.849310271098391,0.6792718340663283,2.324785802974238])",1.0
F152,"government, cover-up, confirmed, sources, two, top, rule, keep.","(200,[13,23,59,128,143,167,188],[2.4789364828014966,0.6714286566053024,2.6902455764687034,5.565237793199437,2.849310271098391,3.914021008090819,0.6406569979385486])",0.0
F180,"secret, cure, confirmed, sources, compare, culture, find.","(200,[23,45,46,92,147,159,188],[0.6714286566053024,3.8187108282864943,3.914021008090819,2.345405090176974,2.324785802974238,3.5085558999826545,0.6406569979385486])",0.0
F003,"secret, cure, confirmed, sources, tonight, tree, around, sing, campaign","(200,[23,51,71,75,92,147,188,189,197],[0.6714286566053024,3.914021008090819,3.5085558999826545,3.4440173788450834,2.345405090176974,2.324785802974238,0.6406569979385486,3.0811118851557153,4.137164559405029])",0.0
F244,"celebrity, scandal, confirmed, sources, every, traditional, speak","(200,[23,81,86,121,132,188],[0.6714286566053024,2.2276220545205905,4.957872965602993,2.6330871626287546,2.4789364828014966,0.6406569979385486])",0.0
F194,"immortal, jellyfish, confirmed, sources, new, father, hard., water","(200,[0,23,66,76,117,185,188,189],[4.019381523748645,0.6714286566053024,2.38796470459577,2.057723017725193,3.914021008090819,0.6792718340663283,0.6406569979385486,3.0811118851557153])",0.0
R044,"new, report, policy, talk, season, mention, strategy, adult, kitchen","(200,[72,91,105,107,125,142,156,158,185],[4.830311739964974,3.7316994512968646,0.6753425559264385,3.6516567436233283,2.7826188965997183,2.4324164671666035,3.4440173788450834,3.125563647726549,0.6792718340663283])",1.0
R141,"new, report, economic, growth, call, sort, past, science., western","(200,[75,105,120,124,134,144,146,185],[3.4440173788450834,0.6753425559264385,4.910811970782604,3.5085558999826545,3.914021008090819,2.324785802974238,3.0385522707369192,0.6792718340663283])",1.0
R188,"new, report, climate, change, always, many, third, left, speech.","(200,[11,21,62,105,171,180,185,187,188],[3.3262343431887,2.5277266469709287,3.7316994512968646,0.6753425559264385,3.914021008090819,4.42484663185681,0.6792718340663283,2.579019941358479,0.6406569979385486])",1.0
